date,position,song,artist,popularity,duration_ms,album_type,total_tracks,is_explicit,album_cover_url
2024-01-05,31,Lonely Machines,Lorna Sky,85.0,254785,Single,1,True,https://cdn.example.com/covers/062.jpg
2024-01-05,32,Ivory Hours,Deja Monroe,80.0,236456,Album,12,False,https://cdn.example.com/covers/056.jpg
2024-01-05,33,Sunlit Crowns,Kira Lindqvist,78.0,189400,Single,1,False,https://cdn.example.com/covers/123.jpg
2024-01-05,34,Restless Rivers,The Lantern Club,85.0,228103,Single,1,False,https://cdn.example.com/covers/099.jpg
2024-01-05,35,Bitter Signals,Jaxon Frey,88.0,168881,Single,1,False,https://cdn.example.com/covers/014.jpg
2024-01-05,36,Faded Vices,Deja Monroe,76.0,106449,Album,15,False,https://cdn.example.com/covers/037.jpg
2024-01-05,37,Faded Bones,Kira Lindqvist,82.0,205265,Single,1,True,https://cdn.example.com/covers/027.jpg
2024-01-05,38,Lonely Bones,The Paper Kites Co.,84.0,237046,Single,1,False,https://cdn.example.com/covers/060.jpg
2024-01-05,39,Velvet Machines,Trey Nakamura,80.0,270666,Album,16,False,https://cdn.example.com/covers/135.jpg
2024-01-05,40,Sunlit Weather,Ruben Castellanos,77.0,246137,Album,11,True,https://cdn.example.com/covers/129.jpg
2024-01-05,41,Lonely Lines,Omar Diallo,78.0,164735,Single,1,False,https://cdn.example.com/covers/061.jpg
2024-01-05,42,Lonely Summers,Saint Avery,83.0,259426,Album,18,True,https://cdn.example.com/covers/065.jpg
2024-01-05,43,Static Ghosts,Ruben Castellanos,75.0,214720,Single,1,False,https://cdn.example.com/covers/111.jpg
2024-01-05,44,Silver Letters,Kira Lindqvist,78.0,135608,Single,1,False,https://cdn.example.com/covers/105.jpg
2024-01-05,45,Quiet Wires,Cold Harbor,72.0,238598,Single,1,False,https://cdn.example.com/covers/094.jpg
2024-01-05,46,Faded Rooms,Halcyon Youth,81.0,171510,Album,8,True,https://cdn.example.com/covers/034.jpg
2024-01-05,47,Golden Rivers,Bea Whitlock,71.0,215953,Single,1,False,https://cdn.example.com/covers/044.jpg
2024-01-05,48,Midnight Summers,The Lantern Club feat. Bea Whitlock,78.0,206872,Album,16,False,https://cdn.example.com/covers/073.jpg
2024-01-05,49,Midnight Rooms,Omar Diallo,,154119,Album,9,True,https://cdn.example.com/covers/072.jpg
2024-01-05,50,Velvet Hours,Lorna Sky feat. Ruben Castellanos,67.0,221443,Album,11,True,https://cdn.example.com/covers/134.jpg
2024-01-06,1,Wildflower Names,The Lantern Club feat. Nova Reyes,100.0,178107,Album,11,True,https://cdn.example.com/covers/144.jpg
2024-01-06,2,Static Bones,Milo & The Tides,100.0,128236,Album,19,False,https://cdn.example.com/covers/109.jpg
2024-01-06,3,Faded Rivers,Saint Avery,100.0,216418,Album,15,False,https://cdn.example.com/covers/033.jpg
2024-01-06,4,Bitter Machines,Dust & Ember,100.0,218931,Single,1,False,https://cdn.example.com/covers/011.jpg
2024-01-06,5,Ashen Rooms,Saint Avery feat. The Paper Kites Co.,100.0,221034,Album,20,True,https://cdn.example.com/covers/006.jpg
2024-01-06,6,Faded Promises,The Paper Kites Co.,100.0,216898,Album,11,False,https://cdn.example.com/covers/032.jpg
2024-01-06,7,Bitter Engines,Ruben Castellanos,96.0,183774,Album,18,False,https://cdn.example.com/covers/009.jpg
2024-01-06,8,Electric Weather,Dust & Ember feat. Milo & The Tides,100.0,135617,Album,11,False,https://cdn.example.com/covers/025.jpg
2024-01-06,9,Wildflower Signals,Dust & Ember,100.0,277579,Single,1,True,https://cdn.example.com/covers/146.jpg
2024-01-06,10,Ashen Engines,Nova Reyes feat. Omar Diallo,100.0,213798,Single,1,True,https://cdn.example.com/covers/001.jpg
2024-01-06,11,Ashen Names,The Lantern Club,100.0,184103,Album,11,False,https://cdn.example.com/covers/005.jpg
2024-01-06,12,Silver Bones,Saint Avery feat. Trey Nakamura,100.0,242348,Single,1,True,https://cdn.example.com/covers/102.jpg
2024-01-06,13,Sunlit Machines,Saint Avery feat. Deja Monroe,99.0,223896,Single,1,False,https://cdn.example.com/covers/127.jpg
2024-01-06,14,Faded Lines,Omar Diallo,99.0,213467,Album,10,True,https://cdn.example.com/covers/031.jpg
2024-01-06,15,Paper Rivers,Lorna Sky,100.0,245886,Album,12,False,https://cdn.example.com/covers/086.jpg
2024-01-06,16,Velvet Daylight,Bea Whitlock,94.0,214069,Album,6,True,https://cdn.example.com/covers/132.jpg
2024-01-06,17,Neon Wires,Deja Monroe feat. Milo & The Tides,92.0,189317,Album,20,False,https://cdn.example.com/covers/080.jpg
2024-01-06,18,Ivory Letters,Saint Avery,92.0,230277,Single,1,False,https://cdn.example.com/covers/057.jpg
2024-01-06,19,Paper Cities,Velvet Static,92.0,195370,Album,16,False,https://cdn.example.com/covers/081.jpg
2024-01-06,20,Hollow Promises,Velvet Static,95.0,137625,Single,1,True,https://cdn.example.com/covers/050.jpg
2024-01-06,21,Faded Crowns,Jaxon Frey,97.0,146551,Album,17,True,https://cdn.example.com/covers/029.jpg
2024-01-06,22,Lonely Machines,Lorna Sky,92.0,254785,Single,1,True,https://cdn.example.com/covers/062.jpg
2024-01-06,23,Quiet Promises,Deja Monroe,91.0,172131,Album,16,False,https://cdn.example.com/covers/091.jpg
2024-01-06,24,Faded Vices,  DEJA MONROE,96.0,106449,Album,15,False,https://cdn.example.com/covers/037.jpg
2024-01-06,25,Midnight Crowns,Jaxon Frey,93.0,210662,Album,13,True,https://cdn.example.com/covers/067.jpg
2024-01-06,26,Hollow Vices,Bea Whitlock,85.0,173530,Album,17,False,https://cdn.example.com/covers/053.jpg
2024-01-06,27,Electric Wires,Trey Nakamura feat. Deja Monroe,87.0,227637,Album,16,False,https://cdn.example.com/covers/026.jpg
2024-01-06,28,Restless Rivers,The Lantern Club,84.0,228103,Single,1,False,https://cdn.example.com/covers/099.jpg
2024-01-06,29,Lonely Lines,Omar Diallo,84.0,164735,Single,1,False,https://cdn.example.com/covers/061.jpg
2024-01-06,30,Ashen Bones,Milo & The Tides feat. Omar Diallo,81.0,143025,Single,1,False,https://cdn.example.com/covers/000.jpg
2024-01-06,31,Velvet Machines,Trey Nakamura,86.0,270666,Album,16,False,https://cdn.example.com/covers/135.jpg
2024-01-06,32,Sunlit Crowns,Kira Lindqvist,89.0,189400,Single,1,False,https://cdn.example.com/covers/123.jpg
2024-01-06,33,Wildflower Engines,Priya Anand,85.0,211866,Album,20,False,https://cdn.example.com/covers/141.jpg
2024-01-06,34,Hollow Names,Milo & The Tides,83.0,205579,Single,1,True,https://cdn.example.com/covers/049.jpg
2024-01-06,35,Quiet Cities,Halcyon Youth,80.0,190645,Album,11,True,https://cdn.example.com/covers/088.jpg
2024-01-06,36,Lonely Summers,Saint Avery,85.0,259426,Album,18,True,https://cdn.example.com/covers/065.jpg
2024-01-06,37,Ivory Summers,  SAINT AVERY,82.0,277100,Album,17,True,https://cdn.example.com/covers/058.jpg
2024-01-06,38,Lonely Bones,The Paper Kites Co.,83.0,237046,Single,1,False,https://cdn.example.com/covers/060.jpg
2024-01-06,39,Silver Letters,Kira Lindqvist,76.0,135608,Single,1,False,https://cdn.example.com/covers/105.jpg
2024-01-06,40,Static Ghosts,Ruben Castellanos,82.0,214720,Single,1,False,https://cdn.example.com/covers/111.jpg
2024-01-06,41,Lonely Names,Saint Avery,79.0,240634,Album,18,False,https://cdn.example.com/covers/063.jpg
2024-01-06,42,Golden Rivers,Bea Whitlock,86.0,215953,Single,1,False,https://cdn.example.com/covers/044.jpg
2024-01-06,43,Quiet Vices,The Lantern Club,73.0,227792,Single,1,False,https://cdn.example.com/covers/093.jpg
2024-01-06,44,Hollow Ghosts,  DUST & EMBER,74.0,181921,Album,10,True,https://cdn.example.com/covers/048.jpg
2024-01-06,45,Ivory Hours,Deja Monroe,73.0,236456,Album,12,False,https://cdn.example.com/covers/056.jpg
2024-01-06,46,Velvet Hours,Lorna Sky feat. Ruben Castellanos,73.0,221443,Album,11,True,https://cdn.example.com/covers/134.jpg
2024-01-06,47,Sunlit Weather,Ruben Castellanos,70.0,246137,Album,11,True,https://cdn.example.com/covers/129.jpg
2024-01-06,48,Bitter Signals,Jaxon Frey,72.0,168881,Single,1,False,https://cdn.example.com/covers/014.jpg
2024-01-06,49,Midnight Summers,The Lantern Club feat. Bea Whitlock,76.0,206872,Album,16,False,https://cdn.example.com/covers/073.jpg
2024-01-06,50,Quiet Wires,Cold Harbor,70.0,238598,Single,1,False,https://cdn.example.com/covers/094.jpg
2024-01-07,1,Wildflower Names,The Lantern Club feat. Nova Reyes,100.0,178107,Album,11,True,https://cdn.example.com/covers/144.jpg
2024-01-07,2,Bitter Machines,Dust & Ember,100.0,218931,Single,1,False,https://cdn.example.com/covers/011.jpg
2024-01-07,3,Wildflower Signals,Dust & Ember,100.0,277579,Single,1,True,https://cdn.example.com/covers/146.jpg
2024-01-07,4,Hollow Promises,Velvet Static,100.0,137625,Single,1,True,https://cdn.example.com/covers/050.jpg
2024-01-07,5,Faded Rivers,Saint Avery,99.0,216418,Album,15,False,https://cdn.example.com/covers/033.jpg
2024-01-07,6,Ashen Rooms,Saint Avery feat. The Paper Kites Co.,100.0,221034,Album,20,True,https://cdn.example.com/covers/006.jpg
2024-01-07,7,Static Bones,Milo & The Tides,100.0,128236,Album,19,False,https://cdn.example.com/covers/109.jpg
2024-01-07,8,Electric Weather,Dust & Ember feat. Milo & The Tides,96.0,135617,Album,11,False,https://cdn.example.com/covers/025.jpg
2024-01-07,9,Hollow Vices,Bea Whitlock,100.0,173530,Album,17,False,https://cdn.example.com/covers/053.jpg
2024-01-07,10,Sunlit Machines,Saint Avery feat. Deja Monroe,93.0,223896,Single,1,False,https://cdn.example.com/covers/127.jpg
2024-01-07,11,Faded Promises,The Paper Kites Co.,94.0,216898,Album,11,False,https://cdn.example.com/covers/032.jpg
2024-01-07,12,Ashen Engines,Nova Reyes feat. Omar Diallo,98.0,213798,Single,1,True,https://cdn.example.com/covers/001.jpg
2024-01-07,13,Faded Crowns,Jaxon Frey,95.0,146551,Album,17,True,https://cdn.example.com/covers/029.jpg
2024-01-07,14,Bitter Engines,Ruben Castellanos,96.0,183774,Album,18,False,https://cdn.example.com/covers/009.jpg
2024-01-07,15,Ashen Names,The Lantern Club,96.0,184103,Album,11,False,https://cdn.example.com/covers/005.jpg
2024-01-07,16,Neon Wires,Deja Monroe feat. Milo & The Tides,99.0,189317,Album,20,False,https://cdn.example.com/covers/080.jpg
2024-01-07,17,Silver Bones,Saint Avery feat. Trey Nakamura,96.0,242348,Single,1,True,https://cdn.example.com/covers/102.jpg
2024-01-07,18,Quiet Promises,Deja Monroe,98.0,172131,Album,16,False,https://cdn.example.com/covers/091.jpg
2024-01-07,19,Faded Lines,Omar Diallo,97.0,213467,Album,10,True,https://cdn.example.com/covers/031.jpg
2024-01-07,20,Paper Rivers,Lorna Sky,92.0,245886,Album,12,False,https://cdn.example.com/covers/086.jpg
2024-01-07,21,Ivory Letters,Saint Avery,93.0,230277,Single,1,False,https://cdn.example.com/covers/057.jpg
2024-01-07,22,Velvet Daylight,Bea Whitlock,96.0,214069,Album,6,True,https://cdn.example.com/covers/132.jpg
2024-01-07,23,Hollow Names,Milo & The Tides,93.0,205579,Single,1,True,https://cdn.example.com/covers/049.jpg
2024-01-07,24,Silver Letters,Kira Lindqvist,94.0,135608,Single,1,False,https://cdn.example.com/covers/105.jpg
2024-01-07,25,Faded Vices,Deja Monroe,86.0,106449,Album,15,False,https://cdn.example.com/covers/037.jpg
2024-01-07,26,Ivory Summers,Saint Avery,82.0,277100,Album,17,True,https://cdn.example.com/covers/058.jpg
2024-01-07,27,Restless Rivers,The Lantern Club,87.0,228103,Single,1,False,https://cdn.example.com/covers/099.jpg
2024-01-07,28,Midnight Crowns,Jaxon Frey,91.0,210662,Album,13,True,https://cdn.example.com/covers/067.jpg
2024-01-07,29,Electric Wires,Trey Nakamura feat. Deja Monroe,87.0,227637,Album,16,False,https://cdn.example.com/covers/026.jpg
2024-01-07,30,Lonely Lines,Omar Diallo,91.0,164735,Single,1,False,https://cdn.example.com/covers/061.jpg
2024-01-07,31,Lonely Bones,The Paper Kites Co.,86.0,237046,Single,1,False,https://cdn.example.com/covers/060.jpg
2024-01-07,32,Paper Cities,Velvet Static,83.0,195370,Album,16,False,https://cdn.example.com/covers/081.jpg
2024-01-07,33,Quiet Cities,Halcyon Youth,80.0,190645,Album,11,True,https://cdn.example.com/covers/088.jpg
2024-01-07,34,Ashen Bones,Milo & The Tides feat. Omar Diallo,82.0,143025,Single,1,False,https://cdn.example.com/covers/000.jpg
2024-01-07,35,Lonely Machines,Lorna Sky,80.0,254785,Single,1,True,https://cdn.example.com/covers/062.jpg
2024-01-07,36,Golden Rivers,Bea Whitlock,78.0,215953,Single,1,False,https://cdn.example.com/covers/044.jpg
2024-01-07,37,Midnight Summers,The Lantern Club feat. Bea Whitlock,75.0,206872,Album,16,False,https://cdn.example.com/covers/073.jpg
2024-01-07,38,Bitter Signals,Jaxon Frey,81.0,168881,Single,1,False,https://cdn.example.com/covers/014.jpg
2024-01-07,39,Velvet Hours,Lorna Sky feat. Ruben Castellanos,78.0,221443,Album,11,True,https://cdn.example.com/covers/134.jpg
2024-01-07,40,Wildflower Engines,Priya Anand,82.0,211866,Album,20,False,https://cdn.example.com/covers/141.jpg
2024-01-07,41,Hollow Ghosts,Dust & Ember,80.0,181921,Album,10,True,https://cdn.example.com/covers/048.jpg
2024-01-07,42,Lonely Summers,Saint Avery,84.0,259426,Album,18,True,https://cdn.example.com/covers/065.jpg
2024-01-07,43,Static Wires,The Paper Kites Co. feat. Ruben Castellanos,71.0,171130,Single,1,False,https://cdn.example.com/covers/115.jpg
2024-01-07,44,Lonely Names,Saint Avery,72.0,240634,Album,18,False,https://cdn.example.com/covers/063.jpg
2024-01-07,45,Sunlit Crowns,Kira Lindqvist,78.0,189400,Single,1,False,https://cdn.example.com/covers/123.jpg
2024-01-07,46,Velvet Bones,Ruben Castellanos,73.0,204364,Album,14,False,https://cdn.example.com/covers/131.jpg
2024-01-07,47,Ivory Hours,Deja Monroe,80.0,236456,Album,12,False,https://cdn.example.com/covers/056.jpg
2024-01-07,48,Static Ghosts,Ruben Castellanos,73.0,214720,Single,1,False,https://cdn.example.com/covers/111.jpg
2024-01-07,49,Sunlit Weather,Ruben Castellanos,74.0,246137,Album,11,True,https://cdn.example.com/covers/129.jpg
2024-01-07,50,Velvet Machines,Trey Nakamura,75.0,270666,Album,16,False,https://cdn.example.com/covers/135.jpg
2024-01-08,1,Wildflower Names,The Lantern Club feat. Nova Reyes,100.0,178107,Album,11,True,https://cdn.example.com/covers/144.jpg
2024-01-08,2,Wildflower Signals,Dust & Ember,100.0,277579,Single,1,True,https://cdn.example.com/covers/146.jpg
2024-01-08,3,Faded Rivers,Saint Avery,100.0,216418,Album,15,False,https://cdn.example.com/covers/033.jpg
2024-01-08,4,Bitter Machines,Dust & Ember,100.0,218931,Single,1,False,https://cdn.example.com/covers/011.jpg
2024-01-08,5,Ashen Engines,Nova Reyes feat. Omar Diallo,99.0,213798,Single,1,True,https://cdn.example.com/covers/001.jpg
2024-01-08,6,Hollow Promises,Velvet Static,100.0,137625,Single,1,True,https://cdn.example.com/covers/050.jpg
2024-01-08,7,Electric Weather,Dust & Ember feat. Milo & The Tides,99.0,135617,Album,11,False,https://cdn.example.com/covers/025.jpg
2024-01-08,8,Static Bones,Milo & The Tides,100.0,128236,Album,19,False,https://cdn.example.com/covers/109.jpg
2024-01-08,9,Ashen Rooms,Saint Avery feat. The Paper Kites Co.,99.0,221034,Album,20,True,https://cdn.example.com/covers/006.jpg
2024-01-08,10,Bitter Engines,Ruben Castellanos,100.0,183774,Album,18,False,https://cdn.example.com/covers/009.jpg
2024-01-08,11,Neon Wires,Deja Monroe feat. Milo & The Tides,100.0,189317,Album,20,False,https://cdn.example.com/covers/080.jpg
2024-01-08,12,Faded Crowns,Jaxon Frey,99.0,146551,Album,17,True,https://cdn.example.com/covers/029.jpg
2024-01-08,13,Ivory Letters,Saint Avery,98.0,230277,Single,1,False,https://cdn.example.com/covers/057.jpg
2024-01-08,14,Faded Promises,The Paper Kites Co.,92.0,216898,Album,11,False,https://cdn.example.com/covers/032.jpg
2024-01-08,15,Ashen Names,The Lantern Club,100.0,184103,Album,11,False,https://cdn.example.com/covers/005.jpg
2024-01-08,16,Paper Rivers,Lorna Sky,97.0,245886,Album,12,False,https://cdn.example.com/covers/086.jpg
2024-01-08,17,Sunlit Machines,Saint Avery feat. Deja Monroe,92.0,223896,Single,1,False,https://cdn.example.com/covers/127.jpg
2024-01-08,18,Hollow Vices,Bea Whitlock,95.0,173530,Album,17,False,https://cdn.example.com/covers/053.jpg
2024-01-08,19,Lonely Machines,Lorna Sky,95.0,254785,Single,1,True,https://cdn.example.com/covers/062.jpg
2024-01-08,20,Silver Bones,Saint Avery feat. Trey Nakamura,92.0,242348,Single,1,True,https://cdn.example.com/covers/102.jpg
2024-01-08,21,Velvet Daylight,Bea Whitlock,85.0,214069,Album,6,True,https://cdn.example.com/covers/132.jpg
2024-01-08,22,Hollow Names,Milo & The Tides,92.0,205579,Single,1,True,https://cdn.example.com/covers/049.jpg
2024-01-08,23,Electric Wires,Trey Nakamura feat. Deja Monroe,86.0,227637,Album,16,False,https://cdn.example.com/covers/026.jpg
2024-01-08,24,Restless Rivers,The Lantern Club,88.0,228103,Single,1,False,https://cdn.example.com/covers/099.jpg
2024-01-08,25,Quiet Promises,Deja Monroe,95.0,172131,Album,16,False,https://cdn.example.com/covers/091.jpg
2024-01-08,26,Velvet Hours,Lorna Sky feat. Ruben Castellanos,88.0,221443,Album,11,True,https://cdn.example.com/covers/134.jpg
2024-01-08,27,Wildflower Engines,Priya Anand,86.0,211866,Album,20,False,https://cdn.example.com/covers/141.jpg
2024-01-08,28,Paper Cities,Velvet Static,89.0,195370,Album,16,False,https://cdn.example.com/covers/081.jpg
2024-01-08,29,Velvet Machines,Trey Nakamura,87.0,270666,Album,16,False,https://cdn.example.com/covers/135.jpg
2024-01-08,30,Faded Vices,Deja Monroe,86.0,106449,Album,15,False,https://cdn.example.com/covers/037.jpg
2024-01-08,31,Faded Lines,Omar Diallo,86.0,213467,Album,10,True,https://cdn.example.com/covers/031.jpg
2024-01-08,32,Sunlit Crowns,Kira Lindqvist,86.0,189400,Single,1,False,https://cdn.example.com/covers/123.jpg
2024-01-08,33,Lonely Bones,The Paper Kites Co.,86.0,237046,Single,1,False,https://cdn.example.com/covers/060.jpg
2024-01-08,34,Lonely Lines,Omar Diallo,84.0,164735,Single,1,False,https://cdn.example.com/covers/061.jpg
2024-01-08,35,Quiet Cities,Halcyon Youth,76.0,190645,Album,11,True,https://cdn.example.com/covers/088.jpg
2024-01-08,36,Midnight Crowns,Jaxon Frey,85.0,210662,Album,13,True,https://cdn.example.com/covers/067.jpg
2024-01-08,37,Silver Letters,Kira Lindqvist,80.0,135608,Single,1,False,https://cdn.example.com/covers/105.jpg
2024-01-08,38,Ivory Hours,Deja Monroe,80.0,236456,Album,12,False,https://cdn.example.com/covers/056.jpg
2024-01-08,39,Ivory Summers,Saint Avery,84.0,277100,Album,17,True,https://cdn.example.com/covers/058.jpg
2024-01-08,40,Ashen Bones,Milo & The Tides feat. Omar Diallo,71.0,143025,Single,1,False,https://cdn.example.com/covers/000.jpg
2024-01-08,41,Golden Rivers,Bea Whitlock,83.0,215953,Single,1,False,https://cdn.example.com/covers/044.jpg
2024-01-08,42,Static Ghosts,Ruben Castellanos,74.0,214720,Single,1,False,https://cdn.example.com/covers/111.jpg
2024-01-08,43,Lonely Summers,Saint Avery,70.0,259426,Album,18,True,https://cdn.example.com/covers/065.jpg
2024-01-08,44,Bitter Signals,Jaxon Frey,77.0,168881,Single,1,False,https://cdn.example.com/covers/014.jpg
2024-01-08,45,Static Wires,The Paper Kites Co. feat. Ruben Castellanos,73.0,171130,Single,1,False,https://cdn.example.com/covers/115.jpg
2024-01-08,46,Faded Bones,Kira Lindqvist,78.0,205265,Single,1,True,https://cdn.example.com/covers/027.jpg
2024-01-08,47,Velvet Bones,Ruben Castellanos,80.0,204364,Album,14,False,https://cdn.example.com/covers/131.jpg
2024-01-08,48,Sunlit Weather,Ruben Castellanos,80.0,246137,Album,11,True,https://cdn.example.com/covers/129.jpg
2024-01-08,49,Midnight Summers,The Lantern Club feat. Bea Whitlock,71.0,206872,Album,16,False,https://cdn.example.com/covers/073.jpg
2024-01-08,50,Velvet Weather,Dust & Ember,75.0,271354,Album,9,False,https://cdn.example.com/covers/139.jpg
2024-01-09,1,Wildflower Names,The Lantern Club feat. Nova Reyes,100.0,178107,Album,11,True,https://cdn.example.com/covers/144.jpg
2024-01-09,2,Hollow Promises,Velvet Static,100.0,137625,Single,1,True,https://cdn.example.com/covers/050.jpg
